product_id,product_name,price,category_id,cogs
535,Urbano Remote Control Car,5403.71,14,4343.72
536,Kraft Educational Toy,1307.06,14,687.54
537,Orbit Board Game,14153.22,14,7239.59
538,AXOM Soft Toy,24042.51,14,16961.09
539,Nova Doll House,7587.03,14,5291.08
540,Orbit Doll House,8393.49,14,6416.51
541,Nova Puzzle 500pc,12594.7,14,10592.31
542,Nova Remote Control Car,11011.64,14,8738.13
543,Craze Soft Toy,19259.79,14,16066.53
544,Vivid Doll House,886.2,14,527.88
545,Nimbus Educational Toy,5819.24,14,4036.01
546,TrueLine Doll House,4765.59,14,3360.01
547,Nova Doll House,19338.36,14,11668.43
548,Nova Action Figure,2188.64,14,1212.46
549,TrueLine Puzzle 500pc,8019.45,14,4308.79
550,Kraft Remote Control Car,11201.69,14,8585.77
551,Zentra Building Blocks Set,2319.34,14,1509.53
552,Nova Doll House,802.61,14,500.72
553,Craze Building Blocks Set,15011.39,14,9210.25
554,AXOM Doll House,7402.41,14,4705.93
555,Orbit Building Blocks Set,22644.41,14,19074.76
556,TrueLine Puzzle 500pc,4362.12,14,2591.63
557,Nimbus Board Game,3776.48,14,2109.25
558,TrueLine Board Game,7598.84,14,5881.0
559,Kraft Soft Toy,23613.92,14,17765.1
560,Craze Educational Toy,15474.22,14,10216.88
561,Kraft Cricket Bat,318.17,15,203.15
562,Vivid Badminton Racket,11089.54,15,7216.14
563,Kraft Cricket Bat,8118.53,15,6750.94
564,Nimbus Football,7957.45,15,6665.17
565,Kraft Resistance Bands,18411.63,15,13284.28
566,Vivid Football,9494.97,15,7460.89
567,Vivid Badminton Racket,2980.11,15,2078.17
568,Orbit Cricket Bat,818.87,15,617.86
569,Nimbus Football,19972.49,15,15797.21
570,TrueLine Dumbbell Set,16873.49,15,9258.7
571,Urbano Skipping Rope,6429.14,15,3561.42
572,TrueLine Badminton Racket,1988.03,15,1683.35
573,Craze Cycling Helmet,10110.01,15,6847.66
574,Orbit Badminton Racket,1063.61,15,892.32
575,Nova Dumbbell Set,19258.51,15,14061.8
576,Zentra Resistance Bands,16227.95,15,8365.57
577,Vivid Badminton Racket,24148.06,15,15712.16
578,Nova Yoga Mat,6579.65,15,4465.85
579,Nimbus Football,9446.87,15,6254.51
580,Vivid Cricket Bat,24942.91,15,16686.06
581,TrueLine Skipping Rope,23025.61,15,12204.71
582,Vivid Cricket Bat,7900.48,15,5209.31
583,Orbit Football,12150.71,15,8100.35
584,Nimbus Cycling Helmet,8074.9,15,4886.06
585,AXOM Dumbbell Set,21252.12,15,15445.82
586,Urbano Cricket Bat,12972.45,15,8992.1
587,Orbit Resistance Bands,10745.28,15,7110.36
588,Zentra Badminton Racket,4781.72,15,3490.93
589,AXOM Badminton Racket,18474.1,15,14947.1
590,Craze Cycling Helmet,10824.39,15,5429.05
591,Urbano Football,7066.87,15,5274.12
592,Craze Dumbbell Set,2678.54,15,2156.74
593,Vivid Cricket Bat,8250.73,15,5446.66
594,Nimbus Skipping Rope,13263.72,15,9598.8
595,Craze Badminton Racket,9904.72,15,5348.36
596,Nimbus Resistance Bands,15491.46,15,12157.83
597,Craze Skipping Rope,14815.68,15,10893.06
598,Nova Resistance Bands,6078.53,15,3288.07
599,Zentra Resistance Bands,12844.0,15,8302.15
600,Craze Cricket Bat,9685.19,15,5472.27
601,Orbit Car Seat Cover,4296.61,16,2582.66
602,Vivid Car Seat Cover,21073.33,16,15105.23
603,AXOM Tyre Inflator,12192.53,16,6928.95
604,Orbit Car Cover,12710.13,16,8556.96
605,TrueLine Dash Cam,17797.04,16,11663.26
606,Nova Car Seat Cover,14200.14,16,11055.64
607,Kraft Car Air Freshener,962.47,16,556.98
608,Zentra Car Charger,19551.39,16,13646.43
609,Orbit Dash Cam,12843.53,16,8996.25
610,Orbit Car Charger,20608.58,16,12950.47
611,Nimbus Car Phone Mount,13726.88,16,11618.73
612,Urbano Car Vacuum Cleaner,7548.07,16,6414.04
613,Kraft Dash Cam,8812.14,16,6925.06
614,Nova Dash Cam,19424.45,16,11323.12
615,Craze Tyre Inflator,15874.35,16,8859.37
616,Urbano Car Seat Cover,20366.22,16,15924.43
617,Orbit Tyre Inflator,7134.96,16,4912.91
618,Kraft Tyre Inflator,7339.93,16,4356.76
619,Zentra Car Vacuum Cleaner,24074.88,16,18657.84
620,Kraft Car Phone Mount,21696.13,16,11811.61
621,Urbano Car Seat Cover,3784.15,16,2318.68
622,TrueLine Car Air Freshener,12313.05,16,8644.98
623,TrueLine Car Charger,9473.03,16,4986.89
624,TrueLine Car Vacuum Cleaner,12962.99,16,7743.82
625,Nimbus Tyre Inflator,23763.81,16,14604.08
626,Nova Car Phone Mount,18313.66,16,12095.39
627,Nova Tyre Inflator,19922.6,16,12734.54
628,Urbano Car Cover,12443.67,16,7628.0
629,Vivid Car Charger,13750.67,16,7503.85
630,Vivid Dash Cam,22369.74,16,17152.87
631,Nova Car Phone Mount,15710.56,16,12456.05
632,Nova Car Phone Mount,23246.41,16,12908.6
633,AXOM Dash Cam,24797.18,16,16111.47
634,Kraft Car Seat Cover,4100.59,16,3388.95
635,Nova Car Charger,16416.51,16,9646.94
636,Zentra Tyre Inflator,1436.91,16,1033.08
637,TrueLine Car Air Freshener,16438.81,16,12268.19
638,Urbano Car Phone Mount,11998.65,16,6556.6
639,Orbit Car Air Freshener,17047.57,16,8579.2
640,Nova Tyre Inflator,24705.65,16,16004.56
641,Nimbus Green Tea Pack,1910.08,17,1211.13
642,Nova Cooking Oil 1L,7936.78,17,6415.67
643,TrueLine Green Tea Pack,19370.49,17,14791.41
644,Zentra Green Tea Pack,1850.03,17,1289.75
645,Nimbus Green Tea Pack,8877.01,17,5100.46
646,TrueLine Green Tea Pack,15459.49,17,10123.41
647,Nova Almonds 500g,22430.33,17,12314.35
648,Craze Cooking Oil 1L,18290.73,17,11395.81
649,Vivid Spice Combo Pack,19808.26,17,11622.01
650,Urbano Cooking Oil 1L,13901.91,17,9870.39
651,AXOM Honey Jar,21220.12,17,15500.06
652,Urbano Honey Jar,13016.07,17,8829.23
653,Kraft Spice Combo Pack,16207.32,17,12549.82
654,Nimbus Almonds 500g,9739.26,17,5691.42
655,Orbit Cooking Oil 1L,22234.8,17,11211.31
656,Vivid Coffee Powder,3429.77,17,2748.22
657,Vivid Spice Combo Pack,13726.95,17,7693.54
658,Nova Breakfast Cereal,564.73,17,295.71
659,Urbano Honey Jar,1139.7,17,593.97
660,Orbit Spice Combo Pack,7269.22,17,5447.7
661,TrueLine Spice Combo Pack,17589.99,17,9302.46
662,Kraft Green Tea Pack,2227.39,17,1175.3
663,Zentra Almonds 500g,13479.3,17,8583.03
664,Kraft Cooking Oil 1L,17512.1,17,13230.14
665,AXOM Almonds 500g,6225.32,17,5127.3
666,Nimbus Cooking Oil 1L,15365.58,17,7978.73
667,Nova Green Tea Pack,464.72,17,254.68
668,Zentra Basmati Rice 5kg,12485.86,17,7758.05
669,Zentra Honey Jar,9390.96,17,7159.87
670,Nova Honey Jar,19320.04,17,9858.53
671,Kraft Spice Combo Pack,13167.78,17,7795.75
672,Nimbus Cooking Oil 1L,11461.66,17,7175.5
673,Craze Breakfast Cereal,4297.0,17,2385.09
674,Craze Cooking Oil 1L,16901.89,17,9133.22
675,AXOM Basmati Rice 5kg,21488.42,17,10836.63
676,Nimbus Basmati Rice 5kg,9194.82,17,7558.87
677,AXOM Green Tea Pack,13888.69,17,11387.08
678,Urbano Spice Combo Pack,8146.78,17,5260.29
679,Kraft Coffee Powder,20676.03,17,14474.0
680,Orbit Cooking Oil 1L,16882.14,17,8752.3
681,Orbit Dog Leash,24538.13,18,20463.03
682,Nimbus Cat Litter Box,21670.9,18,16702.51
683,Vivid Pet Bed,2296.68,18,1515.49
684,Urbano Bird Cage,7396.14,18,5728.88
685,Nimbus Dog Leash,9301.6,18,7814.74
686,Orbit Dog Leash,19047.98,18,11158.2
687,TrueLine Dog Food 3kg,744.17,18,513.14
688,Vivid Dog Food 3kg,186.33,18,136.03
689,Nova Pet Bed,5249.08,18,4430.7
690,Nimbus Fish Tank,24035.45,18,20199.29
691,Kraft Pet Shampoo,2461.71,18,2024.62
692,Vivid Fish Tank,11542.68,18,8792.81
693,Orbit Cat Litter Box,3467.82,18,2729.13
694,Craze Cat Litter Box,14260.35,18,9301.23
695,Urbano Pet Shampoo,7398.15,18,5902.39
696,Vivid Fish Tank,8053.73,18,4793.46
697,Urbano Cat Litter Box,3532.38,18,2718.35
698,Zentra Cat Litter Box,2775.6,18,1824.54
699,TrueLine Bird Cage,3150.31,18,1970.21
700,Nimbus Dog Leash,7811.45,18,4630.26
701,Nova Cat Litter Box,4066.74,18,3009.87
702,Urbano Dog Food 3kg,20922.73,18,12861.78
703,Urbano Cat Litter Box,24214.74,18,15465.6
704,Kraft Dog Food 3kg,6615.14,18,5601.28
705,TrueLine Dog Food 3kg,21386.84,18,14854.95
706,Nova Dog Leash,11631.77,18,9088.64
707,Nova Pet Shampoo,447.13,18,353.51
708,Zentra Dog Leash,5073.61,18,3248.14
709,Craze Cat Litter Box,14715.05,18,12082.53
710,AXOM Cat Litter Box,24929.46,18,14190.16
711,Zentra Pet Grooming Kit,2435.67,18,1940.12
712,Nova Bird Cage,1211.0,18,800.89
713,Craze Pet Shampoo,10913.94,18,8224.21
714,AXOM Pet Grooming Kit,9660.83,18,6273.09
715,Urbano Bird Cage,22721.36,18,13547.47
716,Zentra Pet Grooming Kit,1011.04,18,724.62
717,Kraft Dog Leash,12547.46,18,10150.55
718,AXOM Pet Grooming Kit,2329.88,18,1477.27
719,Urbano Fish Tank,16119.92,18,12557.73
720,Orbit Dog Leash,19901.93,18,16842.83
721,Nimbus Whiteboard,13681.27,19,9161.5
722,TrueLine Whiteboard,6870.33,19,3497.84
723,AXOM Printer Paper Ream,22409.75,19,17311.27
724,Nimbus Notebook Pack,13306.39,19,10224.56
725,Zentra Printer Paper Ream,2638.34,19,1925.73
726,Orbit Stapler,20434.69,19,16777.71
727,Urbano Notebook Pack,14455.95,19,12199.85
728,Vivid Sticky Notes Pack,23389.87,19,19812.15
729,Zentra Desk Organizer,6028.3,19,3685.11
730,Craze Whiteboard,850.93,19,634.11
731,Craze Desk Organizer,23716.96,19,18803.85
732,Orbit File Folder Set,7829.97,19,5259.02
733,AXOM Ball Pen Set,5930.69,19,3419.54
734,AXOM File Folder Set,8393.59,19,6000.97
735,Vivid Desk Organizer,17965.9,19,14760.3
736,AXOM Whiteboard,694.54,19,489.87
737,Nova Desk Organizer,21185.05,19,16974.19
738,Vivid Ball Pen Set,17657.77,19,12921.05
739,Vivid Ball Pen Set,7648.86,19,4189.72
740,TrueLine Desk Organizer,19827.29,19,16580.21
741,Zentra Whiteboard,17723.5,19,12347.82
742,Urbano Whiteboard,16688.46,19,13101.43
743,Kraft Sticky Notes Pack,18389.78,19,11090.53
744,AXOM Desk Organizer,23727.38,19,19742.23
745,Craze Sticky Notes Pack,954.71,19,678.64
746,Craze Printer Paper Ream,2737.14,19,1843.91
747,Nova Whiteboard,6064.2,19,5117.17
748,Nova Desk Organizer,20568.3,19,15107.59
749,Nimbus Whiteboard,433.18,19,248.38
750,Vivid Ball Pen Set,6527.95,19,3510.81
751,AXOM Notebook Pack,9740.54,19,7367.79
752,TrueLine Desk Organizer,12403.09,19,7845.57
753,Nova Sticky Notes Pack,20745.85,19,16099.93
754,Zentra Printer Paper Ream,11364.49,19,8861.1
755,Kraft Notebook Pack,648.94,19,383.78
756,Nova Ball Pen Set,8643.93,19,7008.29
757,Nova Desk Organizer,13744.1,19,11192.42
758,Vivid Ball Pen Set,14911.66,19,10658.49
759,AXOM File Folder Set,10868.38,19,7920.57
760,Zentra Sticky Notes Pack,1480.86,19,912.04
761,TrueLine Pendant Necklace,17475.34,20,13153.92
762,Kraft Smart Watch Band,7540.41,20,4023.34
763,Craze Bangles Set,13809.12,20,9277.41
764,Vivid Analog Wrist Watch,244.82,20,129.92
765,Urbano Cufflinks,2560.12,20,1465.5
766,Nova Smart Watch Band,11918.23,20,6440.95
767,Nimbus Bangles Set,12304.06,20,8998.75
768,Orbit Silver Bracelet,9780.05,20,6160.03
769,Vivid Bangles Set,4786.59,20,2468.04
770,Nimbus Cufflinks,6695.51,20,5309.39
771,Zentra Analog Wrist Watch,18843.04,20,13823.52
772,Vivid Silver Bracelet,20233.28,20,13048.35
773,Orbit Pendant Necklace,1665.45,20,1058.37
774,Orbit Bangles Set,17223.64,20,14256.46
775,Nimbus Pendant Necklace,7576.47,20,4835.16
776,Orbit Analog Wrist Watch,14344.82,20,9767.19
777,Nova Fashion Earrings,23738.98,20,15600.4
778,Urbano Fashion Earrings,20240.25,20,11014.04
779,Nova Bangles Set,24708.76,20,16119.69
780,Craze Fashion Earrings,6558.48,20,5369.96
781,Nova Silver Bracelet,9794.26,20,6259.26
782,Kraft Ring Set,13064.25,20,10725.84
783,Craze Analog Wrist Watch,14751.27,20,11411.43
784,TrueLine Silver Bracelet,3868.61,20,2701.48
785,Nova Silver Bracelet,14132.69,20,7565.89
786,Orbit Smart Watch Band,22021.37,20,17777.03
787,TrueLine Smart Watch Band,16421.47,20,11498.45
788,AXOM Cufflinks,4429.16,20,2839.27
789,AXOM Bangles Set,9985.45,20,8064.6
790,AXOM Pendant Necklace,18681.88,20,15361.97
791,AXOM Ring Set,8545.97,20,6646.87
792,Kraft Smart Watch Band,21094.74,20,16883.85
793,Urbano Silver Bracelet,3489.48,20,2934.57
794,Vivid Cufflinks,6845.09,20,4421.04
795,Urbano Silver Bracelet,11126.66,20,9120.54
796,Nimbus Bangles Set,19023.41,20,15285.62
797,Orbit Analog Wrist Watch,19818.54,20,10364.42
798,Zentra Bangles Set,19545.83,20,13359.58
799,Zentra Analog Wrist Watch,4940.17,20,3910.27
800,Urbano Analog Wrist Watch,971.82,20,503.11
